h3_index,h3_res,centroid_lat,centroid_lon,ADM_NM,GU_NM,CSV_ADMI_CD,coverage_ratio,is_edge_cell,h3_marker_radius_px,b2b_score,commercial_score,b2c_score,sales_score,base_h3_score,Ds,Od,Cc,demand_grade,demand_rank,demand_percentile,delivery_demand_index,flow_pop_index
8930e026c53ffff,9,37.38481941931165,127.0503233604058,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9d43ffff,9,37.43778667648602,127.09403601746564,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1522abffff,9,37.41185004474583,127.1521504012782,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e152c73ffff,9,37.43831578981553,127.19114723957168,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e02490fffff,9,37.339298710967135,127.12766088291052,구미동,분당구,41135670,1.0,0,4,0.2034090218704864,0.8226652114625687,0.1149869454888962,0.1804080194132415,0.3303672995587982,0.3303672995587982,0.2034090218704864,0.1149869454888962,B,27,54.0,0.7756944353999815,0.7707901401050359
8930e153157ffff,9,37.38425467816676,127.14456520408385,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e15363bffff,9,37.37235228079096,127.11473352533424,정자동,분당구,41135545,1.0,0,4,0.3205098765780579,0.6832732896681717,0.1756013518055147,0.687448384418955,0.4667082256176748,0.4667082256176748,0.3205098765780579,0.1756013518055147,B,38,76.0,0.3850248546925101,0.6591885114661923
8930e15044bffff,9,37.386176931540405,127.16308239788869,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e026b4bffff,9,37.35588414285598,127.08716395319084,구미1동,분당구,41135665,1.0,0,4,0.135782488432641,0.7309825560957123,0.0859169663544788,0.6007368125922509,0.38835470586877074,0.38835470586877074,0.135782488432641,0.0859169663544788,B,29,57.99999999999999,0.4688519830972249,0.6973860753274006
8930e1c9273ffff,9,37.39742393927247,127.04090467964927,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9c3bffff,9,37.43627434164534,127.08342640272646,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c9a33ffff,9,37.40714172512926,127.09932265217796,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1521a3ffff,9,37.44204159912852,127.17308708818123,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e026e27ffff,9,37.371554699787225,127.0649190412495,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e152687ffff,9,37.42753372440128,127.12987541534704,하대원동,중원구,41133660,1.0,0,4,0.0735359077082957,0.5279277375069421,0.0373498741762633,0.6258018725908416,0.31615384799558566,0.31615384799558566,0.0735359077082957,0.0373498741762633,C,14,28.000000000000004,0.3180132672522729,0.5348138963535214
8930e026943ffff,9,37.37847462476466,127.08905791368343,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e15304fffff,9,37.372112792607766,127.12781272599156,분당동,분당구,41135510,1.0,0,4,0.0256173924590182,0.6211531610107133,0.005240784280864,0.5994267973238342,0.3128595337686074,0.3128595337686074,0.0256173924590182,0.005240784280864,C,12,24.0,0.2110239759971392,0.6094531506204426
8930e1c8b87ffff,9,37.46709507135327,127.133222429853,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e153533ffff,9,37.402528323436265,127.13562632285424,이매1동,분당구,41135600,1.0,0,4,0.0826567158428316,0.7253811600741935,0.0254376646526116,0.4260810300588985,0.3148891426571338,0.3148891426571338,0.0826567158428316,0.0254376646526116,C,15,30.0,0.3159123476497381,0.6929014186083786
8930e1cd207ffff,9,37.45617580701961,127.17429239071323,은행2동,중원구,41133560,1.0,0,4,0.123924930734468,0.5586577921161207,0.0465921983098133,0.5981216857433491,0.33182415172593777,0.33182415172593777,0.123924930734468,0.0465921983098133,C,17,34.0,0.3598506596625956,0.559417360445246
8930e1c916bffff,9,37.42021242766393,127.06374548807815,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c9b33ffff,9,37.4147244142966,127.11830611903878,야탑1동,분당구,41135620,1.0,0,4,0.8630267289942255,0.8809722372067536,0.5053073302701437,0.4737076763436179,0.6807534932036852,0.6807534932036852,0.8630267289942255,0.5053073302701437,A,49,98.0,0.8863802748738852,0.8174726088619849
8930e15209bffff,9,37.43295090847405,127.1434482121732,성남동,중원구,41133510,1.0,0,4,0.4750741802404046,0.9034330070857294,0.226919234680114,0.427188470349096,0.508153723088836,0.508153723088836,0.4750741802404046,0.226919234680114,A,45,90.0,0.8492600902926786,0.8354554192480366
8930e15342bffff,9,37.39038259052663,127.11887362570675,백현동,분당구,41135657,1.0,0,4,0.2712591632191613,0.8669433147201264,0.1696190422988663,0.6645488588828556,0.49309259478025247,0.49309259478025247,0.2712591632191613,0.1696190422988663,B,39,78.0,0.7460280532280422,0.8062406050456876
8930e02693bffff,9,37.38454651916837,127.09742401910806,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e153433ffff,9,37.39494964540281,127.1166383115569,백현동,분당구,41135657,1.0,0,4,0.2712591632191613,0.8669433147201264,0.1696190422988663,0.6645488588828556,0.49309259478025247,0.49309259478025247,0.2712591632191613,0.1696190422988663,B,39,78.0,0.7460280532280422,0.8062406050456876
8930e1c9063ffff,9,37.41544706559819,127.04502065169898,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c9a2bffff,9,37.4025757831193,127.10155885583067,삼평동,분당구,41135655,1.0,0,4,0.315303741908038,0.9708712279871622,0.1706182831907607,0.4176179607530261,0.46860280345974675,0.46860280345974675,0.315303741908038,0.1706182831907607,A,40,80.0,0.8236140744766111,0.8894486147519135
8930e152477ffff,9,37.43643566397743,127.13849709745884,수진1동,수정구,41131570,1.0,0,4,0.4428828238702152,0.3917671042439353,0.1880302726006348,0.4956059376057463,0.3795715345801329,0.3795715345801329,0.4428828238702152,0.1880302726006348,B,35,70.0,0.2633359049552259,0.4257993406100288
8930e153323ffff,9,37.36880389476246,127.1537404556488,분당동,분당구,41135510,1.0,0,4,0.0256173924590182,0.6211531610107133,0.005240784280864,0.5994267973238342,0.3128595337686074,0.3128595337686074,0.0256173924590182,0.005240784280864,C,12,24.0,0.2110239759971392,0.6094531506204426
8930e1c8a77ffff,9,37.4486285101264,127.12116765150624,태평1동,수정구,41131540,1.0,0,4,0.1950230913822297,0.6285420871564925,0.0600585609366998,0.5826479806958633,0.36656793004282134,0.36656793004282134,0.1950230913822297,0.0600585609366998,B,26,52.0,0.3183210802017464,0.6153689611003168
8930e152587ffff,9,37.45490128596698,127.15055832921206,산성동,수정구,41131600,1.0,0,4,0.2253236884428677,0.1913410322304075,0.0850268409360052,0.2916030177886646,0.19832364484948625,0.19832364484948625,0.2253236884428677,0.0850268409360052,D,4,8.0,0.2197087696898648,0.2653318201794801
8930e026833ffff,9,37.37979173657203,127.07869520450244,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1520a3ffff,9,37.434458366978966,127.15407039123382,하대원동,중원구,41133660,1.0,0,4,0.0735359077082957,0.5279277375069421,0.0373498741762633,0.6258018725908416,0.31615384799558566,0.31615384799558566,0.0735359077082957,0.0373498741762633,C,14,28.000000000000004,0.3180132672522729,0.5348138963535214
8930e026d17ffff,9,37.400216160624346,127.07516770839035,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1c9923ffff,9,37.43275944818046,127.12245010903148,수진2동,수정구,41131580,1.0,0,4,0.3023242070878286,0.5700737564243199,0.1166092194441715,0.3128314095460521,0.325459648125593,0.325459648125593,0.3023242070878286,0.1166092194441715,C,24,48.0,0.3435694053219628,0.5685573464134225
8930e1c9e07ffff,9,37.41824407528184,127.07929577569736,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e15236fffff,9,37.40746183675516,127.17538776623825,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e0249d3ffff,9,37.34236624203088,127.11482607980624,구미동,분당구,41135670,1.0,0,4,0.2034090218704864,0.8226652114625687,0.1149869454888962,0.1804080194132415,0.3303672995587982,0.3303672995587982,0.2034090218704864,0.1149869454888962,B,27,54.0,0.7756944353999815,0.7707901401050359
8930e15321bffff,9,37.35973224453038,127.1241474321978,정자3동,분당구,41135570,1.0,0,4,0.1773985715044486,0.6370084093753823,0.1357055145301874,0.2839446151357023,0.30851427763643013,0.30851427763643013,0.1773985715044486,0.1357055145301874,C,21,42.0,0.356560207606438,0.6221473693182836
8930e1cd3d3ffff,9,37.463997456558445,127.18021187005336,은행2동,중원구,41133560,1.0,0,4,0.123924930734468,0.5586577921161207,0.0465921983098133,0.5981216857433491,0.33182415172593777,0.33182415172593777,0.123924930734468,0.0465921983098133,C,17,34.0,0.3598506596625956,0.559417360445246
8930e1c9b3bffff,9,37.41189932893116,127.11806779681356,야탑1동,분당구,41135620,1.0,0,4,0.8630267289942255,0.8809722372067536,0.5053073302701437,0.4737076763436179,0.6807534932036852,0.6807534932036852,0.8630267289942255,0.5053073302701437,A,49,98.0,0.8863802748738852,0.8174726088619849
8930e1c896fffff,9,37.47143319219667,127.14408758648732,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e026c0fffff,9,37.388069127747904,127.05844530652308,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9337ffff,9,37.41282487650871,127.06574724578304,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1c9173ffff,9,37.42477598105495,127.06150764592894,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c981bffff,9,37.42366318240557,127.09284990547688,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e152267ffff,9,37.402711616528286,127.15661998511295,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e024dafffff,9,37.35823021517137,127.11354372637346,정자3동,분당구,41135570,1.0,0,4,0.1773985715044486,0.6370084093753823,0.1357055145301874,0.2839446151357023,0.30851427763643013,0.30851427763643013,0.1773985715044486,0.1357055145301874,C,21,42.0,0.356560207606438,0.6221473693182836
8930e1cd20fffff,9,37.45334888689522,127.17405128698394,금광2동,중원구,41133540,1.0,0,4,0.2861491491090046,0.6837851247944691,0.0995159259202822,0.5172577551888955,0.3966769887531628,0.3966769887531628,0.2861491491090046,0.0995159259202822,B,34,68.0,0.6601190271676689,0.6595983030305386
8930e153113ffff,9,37.389905499300426,127.1450441603667,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e1cd2cbffff,9,37.4518409974858,127.16342172573724,은행1동,중원구,41133550,1.0,0,4,0.1800833399671725,0.0,0.0426797064643093,0.521631405443678,0.18609861296878996,0.18609861296878996,0.1800833399671725,0.0426797064643093,D,2,4.0,0.0509980765237643,0.0781520661852951
8930e1c8867ffff,9,37.4666673099314,127.12531475801,복정동,수정구,41131620,1.0,0,4,0.0945999036459246,0.6054283979324323,0.0206579963501409,0.379589044114181,0.2750688355106697,0.2750688355106697,0.0945999036459246,0.0206579963501409,C,10,20.0,0.341178602879723,0.5968634026142088
8930e026b07ffff,9,37.36651961296244,127.09329174365452,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
8930e1c922fffff,9,37.40067509661517,127.0490262961371,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e15353bffff,9,37.39970296807545,127.13538723089196,이매1동,분당구,41135600,1.0,0,4,0.0826567158428316,0.7253811600741935,0.0254376646526116,0.4260810300588985,0.3148891426571338,0.3148891426571338,0.0826567158428316,0.0254376646526116,C,15,30.0,0.3159123476497381,0.6929014186083786
8930e152643ffff,9,37.4134065400767,127.1286810701361,야탑1동,분당구,41135620,1.0,0,4,0.8630267289942255,0.8809722372067536,0.5053073302701437,0.4737076763436179,0.6807534932036852,0.6807534932036852,0.8630267289942255,0.5053073302701437,A,49,98.0,0.8863802748738852,0.8174726088619849
8930e153057ffff,9,37.376680478706994,127.12557827431876,수내2동,분당구,41135530,1.0,0,4,0.1688082605883596,0.044181586819979,0.0682834527747092,0.2581095054427814,0.1348457014064573,0.1348457014064573,0.1688082605883596,0.0682834527747092,D,1,2.0,0.2555719254790002,0.1475112638231578
8930e15300bffff,9,37.37776251871416,127.12829002116509,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e024ca7ffff,9,37.353482246353,127.09481561739034,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
